Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][D8 ~ ~ ~ D0 nand][D4][dc][dc][D1 ~][dc][D2][D4][dc],1.0,1.0,1.0,5,81.96350026467182,99969,22299,0.45454545454545453,0.004526365078152297,7108,7108,True
[D10 D1 ~ |][dc][dc][dc][dc][D1 D8 |][D2][D0][D2][dc][dc],1.0,1.0,1.0,7,86.18152142218392,99996,32066,0.45454545454545453,0.007839789143265155,8000,8000,True
[D10 D1 ~ |][dc][dc][dc][dc][D1 D8 |][dc][D0][D2][dc][dc],1.0,1.0,1.0,5,86.18152142218392,99996,33650,0.36363636363636365,0.004899868214540722,7812,7812,True
[dc][dc][D8 ~ ~ ~ D0 nand][D4][dc][dc][D6 D4 nor D1 ~ |][dc][D2][D4][dc],1.0,1.0,1.0,3,81.96350026467182,99969,50537,0.45454545454545453,0.002715819046891378,4521,4521,True
[dc][D0][dc][dc][dc][dc][dc][D0][dc][D2 D7 ~ |][D1 D2 D2 D9 & nor D8 D8 nand nor nor],0.0,1.0,1.0,5,92.38598082173952,99980,51847,0.36363636363636365,0.005101937764395498,6154,6154,True
[dc][dc][dc][dc][dc][dc][D0][dc][D7 D7 D2 | | D2 ~ &][D0][D1 D1 D7 | nand],1.0,1.0,1.0,2,88.63037380409563,99977,52403,0.36363636363636365,0.0020015433852282787,2994,2994,True
[D10 D1 ~ |][D0][dc][dc][dc][D1 D8 |][D2][D0][D2][dc][dc],1.0,1.0,1.0,4,86.18152142218392,99996,56363,0.5454545454545454,0.003919894571632577,5137,5137,True
[dc][D1 D1 & D9 D2 nand | D3 nand D3 ~ &][dc][dc][dc][dc][dc][dc][D2 D0 nor D5 D7 nor |][D1 D2 nor][dc],0.0,1.0,1.0,3,82.79017665128167,99982,58237,0.2727272727272727,0.0027432105500497426,3064,3064,True
[dc][dc][dc][dc][dc][dc][dc][D0][dc][D2 D7 ~ |][D1 D2 D2 D9 & nor D8 D8 nand nor nor],0.0,1.0,1.0,3,92.38598082173952,99980,60810,0.2727272727272727,0.0030611626586372993,5001,5001,True
[D10 D2 & D8 D1 nor | D0 D7 D0 ~ nand nand |][dc][dc][dc][dc][D1 D8 |][D2][D0][D2][dc][dc],1.0,1.0,1.0,5,85.4516457235689,99996,62376,0.45454545454545453,0.004849484753260168,3213,3213,True
[D2 ~][D3][dc][dc][dc][dc][dc][dc][dc][D0 ~][D1 D1 D7 | nand],1.0,1.0,1.0,5,86.41267844519123,99975,62636,0.36363636363636365,0.004772067185526308,2306,2306,True
[D2 D2 nand][dc][D9 ~ D1 |][dc][dc][dc][dc][D9][D9][D0][dc],1.0,1.0,1.0,3,82.65475498422055,99991,65419,0.45454545454545453,0.002738723421735569,2217,2217,True
[dc][dc][dc][D4][dc][D4 D4 & D0 nand][D1 ~][dc][D2][D4][dc],1.0,1.0,1.0,3,78.73840064321674,99969,68672,0.45454545454545453,0.0026089570052290952,1890,1890,True
