Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][D3 D5 & D1 &][dc][dc][dc],1.0,1.0,1.0,8,109.73680779326025,99994,2241,0.16666666666666666,0.016066175770193095,15334,15334,True
[dc][dc][dc][dc][D5 D0 & D3 nor][D1 D1 |],0.0,1.0,1.0,2,94.67228514243466,99976,7427,0.3333333333333333,0.0032757518688650614,16336,16336,True
[dc][D0 D4 nand D1 |][D0 D0 nor D2 nand][D4 D0 & D1 nor][dc][dc],0.0,1.0,1.0,2,97.53964055899574,99993,76814,0.5,0.0033969856340143063,5003,5003,True
[dc][dc][dc][D4 D5 & D2 D0 & nand][D5 D0 & D3 nor][D1 D1 |],0.0,1.0,1.0,2,94.67228514243466,99976,80255,0.5,0.0032757518688650614,3484,3484,True
[D4 D1 D5 & |][dc][dc][dc][dc][D1 D2 D0 nor nor],1.0,1.0,1.0,4,76.94969287091438,99980,82487,0.3333333333333333,0.005813145109004045,3432,3432,True
[dc][D2 D2 & D5 |][D3 D5 & D1 &][dc][dc][dc],1.0,1.0,1.0,2,109.73680779326025,99994,82508,0.3333333333333333,0.004016543942548274,2743,2743,True
[dc][D2 D1 |][D3 D5 & D1 &][dc][dc][D1 D2 nor D5 nand],1.0,1.0,1.0,1,109.73680779326025,99994,82872,0.5,0.002008271971274137,2686,2686,True
[dc][dc][D1 D0 D0 nand &][dc][D5 D0 & D3 nor][dc],0.0,1.0,1.0,7,83.80891853973897,99976,85135,0.3333333333333333,0.010665739524927453,1748,1748,True
[dc][dc][D3 D0 nor][dc][D3 D0 nor][D1 D1 |],0.0,1.0,1.0,2,83.80891853973897,99976,85339,0.5,0.0030473541499792724,1724,1724,True
[D1 ~ D4 &][dc][dc][dc][dc][D1 D2 D0 nor nor],1.0,1.0,1.0,3,76.94969287091438,99980,85700,0.3333333333333333,0.004359858831753034,2802,2802,True
[dc][dc][D3 D0 nor][dc][dc][D1 D1 |],0.0,1.0,1.0,3,83.80891853973897,99976,86079,0.3333333333333333,0.004571031224968909,1637,1637,True
[dc][D0 ~ D3 D5 | |][D4 D5 nand D2 D1 nor |][D0 D1 D5 | &][D5 D1 nand][D4 D0 & D1 ~ nand],0.0,1.0,1.0,1,93.28999717351877,99993,86107,0.8333333333333334,0.001601917710262064,2180,2180,True
[dc][D4 D1 &][D0 D4 D3 nand nor][dc][D5 D4 ~ nor][dc],1.0,1.0,1.0,2,88.65549444543642,99963,86193,0.5,0.0032235792278916386,270,270,True
[D2 D4 & D5 nand][dc][dc][D0 D1 D5 | &][D5 D1 nand][D4 D0 & D1 ~ nand],0.0,1.0,1.0,3,98.41762408178455,99993,86358,0.6666666666666666,0.0049067927771569144,2943,2943,True
[D0 ~][dc][D0 ~][dc][dc][D1 D2 D0 nor nor],1.0,1.0,1.0,5,106.77254112179148,99966,86490,0.5,0.009705821049851755,1589,1589,True
[dc][dc][D3 D5 & D1 &][D4 D5 nor D2 D1 nor nand][dc][dc],1.0,1.0,1.0,5,109.73680779326025,99994,87666,0.3333333333333333,0.010041359856370684,1934,1934,True
[dc][dc][D3 D5 & D1 &][dc][dc][D1 D2 nor D5 nand],1.0,1.0,1.0,2,109.73680779326025,99994,87729,0.3333333333333333,0.004016543942548274,1924,1924,True
[dc][D0 D4 nand D1 |][dc][D0 D1 D5 | &][D1 D5 nand][dc],0.0,1.0,1.0,5,98.41762408178455,99993,88398,0.5,0.008177987961928191,2503,2503,True
[dc][dc][D3 D5 & D1 &][dc][D3 D3 nand ~][dc],1.0,1.0,1.0,3,109.73680779326025,99994,88502,0.3333333333333333,0.006024815913822411,1803,1803,True
[D0 ~][D2 D1 ~ &][D3 D5 nor ~][dc][dc][dc],1.0,1.0,1.0,3,106.77254112179148,99966,88683,0.5,0.005823492629911052,1331,1331,True
[dc][D3 D5 | D3 &][D2 D2 nand D1 |][D0 D1 D5 | &][D5 D1 nand][dc],0.0,0.833843797856049,0.833843797856049,1,86.39354010236995,99965,88898,0.6666666666666666,0.0015706664490457805,1089,1306,True
[dc][dc][D0 D0 nor D2 nand][D4 D0 & D1 nor][D1 D5 nand][D4 D0 & D1 ~ nand],0.0,1.0,1.0,2,97.53964055899574,99993,89054,0.6666666666666666,0.0033969856340143063,2363,2363,True
[D5 D0 & D0 D0 | nor][dc][D0 D0 nor D2 nand][D4 D0 & D1 nor][dc][dc],0.0,1.0,1.0,1,101.82689223065402,99764,89666,0.5,0.001851250487568588,1014,1014,True
[D4 D4 |][D4 D1 nor ~][dc][dc][dc][dc],1.0,0.6071301880099326,0.6071301880099326,1,82.23027187392532,99994,89729,0.3333333333333333,0.0012981306195840553,3423,5638,True
[dc][dc][D0 D0 nor D2 nand][D4 D0 & D1 nor][D1 D5 nand][dc],0.0,1.0,1.0,3,97.53964055899574,99993,89972,0.5,0.005095478451021459,2165,2165,True
[D1 ~ D4 &][dc][dc][dc][D3 D2 D1 nand |][D1 D2 D0 nor nor],1.0,1.0,1.0,2,76.94969287091438,99980,90264,0.5,0.0029065725545020225,1908,1908,True
[dc][D4 D1 &][D0 D4 D3 nand nor][dc][D3 D3 nand ~][dc],1.0,1.0,1.0,2,111.22351356108939,99963,90528,0.5,0.004044169063760804,556,556,True
[D0 ~][D1 D1 nor][D0 ~][dc][dc][D1 D2 D0 nor nor],1.0,1.0,1.0,3,106.77254112179148,99966,91135,0.6666666666666666,0.005823492629911052,1042,1042,True
[dc][dc][D0 D0 nor D2 nand][D4 D0 & D1 nor][D5 D1 nand][D4 D0 & D1 ~ nand],0.0,1.0,1.0,3,97.53964055899574,99993,91148,0.6666666666666666,0.005095478451021459,1911,1911,True
[D1 D2 D2 nor |][dc][dc][D1 D4 nand D0 nand][D5 D0 & D3 nor][dc],0.0,1.0,1.0,1,98.98649202265679,99976,91206,0.5,0.001735918276385675,1895,1895,True
[dc][dc][D3 D5 & D1 &][D4 D5 nor D2 D1 nor nand][dc][D5 ~ D1 D3 nor nor],1.0,1.0,1.0,2,109.73680779326025,99994,91358,0.5,0.004016543942548274,1355,1355,True
[D1 ~ D4 &][dc][D5 D0 nand D1 nand][D4 D5 nor D2 D1 nor nand][dc][D1 D2 D0 nor nor],1.0,1.0,1.0,1,76.94969287091438,99980,91463,0.6666666666666666,0.0014532862772510112,1672,1672,True
[D0 D0 nor][dc][dc][dc][dc][D1 ~ D2 &],1.0,1.0,1.0,1,106.77254112179148,99966,91466,0.3333333333333333,0.0019411642099703508,1002,1002,True
[dc][D4 D2 |][D4 D0 nor][dc][D3 D3 nand ~][dc],1.0,1.0,1.0,2,100.46794618685033,99996,91670,0.5,0.0038482362867559867,653,653,True
[dc][dc][D1 D1 &][D0 D1 D5 | &][D5 D1 nand][D3 D0 | D4 |],0.0,1.0,1.0,1,93.6852518238946,99953,91997,0.6666666666666666,0.0016154451468458056,1098,1098,True
[dc][dc][D4 D0 nor][D3 D3 |][D1 D2 nand D3 |][dc],1.0,1.0,1.0,1,101.8707145329489,99996,92054,0.5,0.0018757230683952746,933,933,True
