Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[D3][D0][dc][dc][dc][dc][D3][dc][dc][dc][dc][dc][dc][dc][dc][dc][D3 D1 | D2 nand][D1 D13 nor D3 ~ |][dc][dc],0.0,1.0,1.0,2,55.227183352176766,99907,49986,0.25,0.0008221105014044227,1591,1591,False
[dc][D5 D1 nand D3 D12 | nor D1 nor][D6 ~ D2 ~ |][dc][dc][D0 ~][D3 ~][dc][dc][dc][dc][dc][D0 ~][dc][D4 ~][dc][dc][dc][D9 ~ D5 D7 D18 | nor nand D0 D4 & D5 ~ D19 D0 & | | |][dc],0.0,1.0,1.0,4,62.38846609997911,99997,61450,0.35,0.0018156597844413516,1810,1810,False
[dc][D5 D1 nand D3 D12 | nor D1 nor][dc][dc][D0 ~][dc][D2][D13 D5 | D2 |][D1 D5 D2 | nand][dc][dc][dc][D3 ~ ~][dc][dc][dc][dc][D7 ~][dc][dc],0.0,1.0,1.0,7,57.376750945325284,99975,61919,0.35,0.0029893811921816215,1205,1205,False
[dc][dc][D2 D5 D2 & nor D3 | D6 ~ D3 D18 D1 | | & D11 D11 D2 nand nor & ~ nand][dc][dc][dc][dc][dc][D1 D5 D2 | nand][D5 ~ D0 ~ nand D14 D14 | nand][dc][dc][D0][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,3,60.384217289317874,99966,71666,0.2,0.0013483169738008579,836,836,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][dc][D1][dc][dc][dc][dc][D2][dc][dc][dc][D10][D0 ~][dc][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,1,54.1481397007224,99979,73870,0.25,0.0004030239419925355,835,835,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][D0][dc][dc][dc][D16 D2 D2 & nor][D5 D14 nand D7 nand ~ D18 D17 nand ~ & D3 & D6 D16 nand |][D2 D12 nand][D1 ~ ~][dc][dc][D1 D15 | D9 | D7 D10 nor ~ D15 D7 | D19 nand nand & D16 D10 nor D2 D0 nor nand D19 D15 & D1 nor & nand][dc][dc][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,1,60.901164857874825,99865,75028,0.35,0.00045328662570157563,799,799,False
[dc][dc][dc][D18 D2 | D1 nand][D3 D15 &][D0][dc][dc][dc][dc][dc][dc][dc][dc][dc][D2][dc][dc][dc][dc],1.0,1.0,1.0,2,55.51905720534995,99992,75450,0.2,0.0008264553284481794,769,769,False
[dc][D5 D1 nand D3 D12 | nor D1 nor][D6 ~ D2 ~ |][dc][dc][D0 ~][D3 ~][dc][dc][dc][dc][dc][D0 ~][dc][D4 ~][dc][dc][dc][dc][dc],0.0,1.0,1.0,10,62.38846609997911,99997,76165,0.3,0.004539149461103379,1082,1082,False
[D2 ~ D11 D2 nand D3 D4 nand | D9 D0 | & nand][dc][dc][dc][dc][dc][D0 D3 | ~ D2 D0 nand ~ nor][dc][dc][dc][D1][dc][dc][dc][dc][D11 ~][dc][dc][dc][dc],0.0,1.0,1.0,3,68.58664903716041,99978,76198,0.2,0.001531468771547445,1108,1108,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][dc][dc][dc][dc][D3 ~ D12 nor D10 D0 nor nor][dc][D2][D3 D18 D6 | D2 D14 nor | D5 nor nor][dc][dc][dc][dc][dc][dc][dc][dc][dc][D18][D16 D5 nor D17 D17 | nand D10 D0 D2 | | | D1 &],1.0,1.0,1.0,1,64.57605593041838,99979,76266,0.3,0.0004806387950399051,1083,1083,False
[dc][dc][dc][dc][dc][dc][D3][D1 D5 | ~][dc][D5 ~ D0 ~ nand D14 D14 | nand][dc][dc][D0 D4 D6 nor D2 & | ~][dc][dc][dc][dc][dc][D17 D0 nand D2 & ~][dc],0.0,1.0,1.0,7,62.080993246976654,99973,76651,0.25,0.003234476517872375,715,715,False
[dc][dc][D2][dc][dc][dc][dc][D11 D4 nor D19 & D15 ~ D4 D2 nand D2 D18 nor | & nand][D11 ~ D1 nand][dc][D3 D7 nand ~][dc][dc][D0 ~][dc][dc][dc][dc][dc][dc],1.0,1.0,1.0,2,61.801134922811954,99996,78607,0.25,0.0009199701837908912,966,966,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][dc][dc][dc][dc][dc][dc][D2][dc][D1 D0 |][dc][D10][D0 ~][dc][dc][dc][dc][D2][dc][dc],1.0,1.0,1.0,2,54.1481397007224,99979,78790,0.3,0.000806047883985071,671,671,False
[dc][dc][dc][dc][dc][dc][D3][D1 D5 | ~][dc][dc][dc][dc][D0 D4 D6 nor D2 & | ~][dc][dc][dc][dc][dc][D17 D0 nand D2 & ~][dc],0.0,1.0,1.0,10,62.080993246976654,99973,79784,0.2,0.00462068073981768,621,621,False
[dc][dc][dc][D18 D2 | D1 nand][D3 D15 &][D0][dc][dc][dc][dc][dc][dc][D15][D14 D4 & D9 D11 & nor D3 D2 D5 nand | D15 ~ nand |][dc][D2][dc][D0 D12 D13 & |][dc][dc],1.0,1.0,1.0,1,55.51905720534995,99992,81073,0.35,0.0004132276642240897,600,600,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][D10 D10 nand][dc][D3 ~ D10 ~ |][dc][dc][D2][dc][dc][D1][dc][D0 D13 nand D10 nand][dc][D4 D11 D18 nor D6 nor D17 D11 nand nand ~ & D2 |][dc][D0 ~ D4 D17 nor ~ D1 nor |][D18 D0 & ~][dc][dc][D0 D0 | ~],0.0,1.0,1.0,4,48.63520250427183,99999,82165,0.5,0.001422920724638386,541,541,False
[dc][dc][D2][D19][dc][dc][dc][dc][dc][D1][dc][dc][D3 D15 | D3 &][D17 D2 |][dc][dc][D0][D1 ~ D0 D13 | nand][dc][dc],1.0,1.0,1.0,1,59.53611529340302,99991,82854,0.35,0.0004431265784768825,517,517,False
[D3][dc][dc][D3 D0 D11 nor |][dc][D0 ~ D8 D8 & nand][D17 ~ D2 |][D13 ~ D1 D13 & |][dc][D8 D12 ~ nand][dc][D3][dc][dc][D0][D8 D17 nand][D3 D1 | D2 nand][dc][dc][dc],0.0,1.0,1.0,2,71.00912529093972,99982,82923,0.5,0.001057040103330256,610,610,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][D0][dc][dc][dc][D16 D2 D2 & nor][D5 D14 nand D7 nand ~ D18 D17 nand ~ & D3 & D6 D16 nand |][dc][D1 ~ ~][dc][D2 D3 nor D12 D10 nor nor D3 nand][dc][dc][dc][dc][dc][D0][D3 D6 D7 nand nand][dc][dc],0.0,1.0,1.0,1,60.901164857874825,99865,83595,0.4,0.00045328662570157563,523,523,False
[dc][dc][D2][dc][dc][dc][dc][dc][D11 ~ D1 nand][dc][D3 D7 nand ~][dc][dc][D0 ~][dc][dc][dc][dc][D3][dc],1.0,1.0,1.0,1,62.98026421310463,99996,84029,0.25,0.00046876133679174585,749,749,False
[dc][D16][D1][D2 ~][D6 D19 D17 nand & D19 nor D18 D0 nor ~ ~ D4 D12 nor D2 D5 nand nand nand |][D1 D2 D8 D10 D5 | & | |][dc][D2 ~][D13 D10 D13 | D3 D7 | & D11 D18 nand D1 ~ nor nand & D3 nand][dc][dc][dc][D16][dc][dc][dc][D0][D3 ~][dc][dc],1.0,1.0,1.0,1,61.08921551146214,99832,84797,0.5,0.00045468628441786615,478,478,False
[D3][D0][dc][D11 D17 & D0 |][D13 ~][dc][D3][dc][dc][dc][dc][D3][dc][dc][dc][dc][D3 D1 | D2 nand][D1 D13 nor D3 ~ |][dc][dc],0.0,1.0,1.0,1,55.227183352176766,99907,85012,0.4,0.00041105525070221134,497,497,False
[D2 ~ D11 D2 nand D3 D4 nand | D9 D0 | & nand][dc][dc][dc][dc][dc][D0 D3 | ~ D2 D0 nand ~ nor][dc][D1 ~ ~][D11 D16 & D3 D15 nand nand D14 D1 D4 | nor nor D15 D6 D3 | D19 D4 & nand D2 D4 D15 nor & | | nand][D1][dc][dc][dc][dc][D11 ~][dc][D19 D0 ~ |][dc][dc],0.0,1.0,1.0,1,68.58664903716041,99978,85302,0.35,0.000510489590515815,681,681,False
[dc][dc][dc][dc][dc][D2 D2 nor][dc][dc][D9][dc][dc][D3 ~ D2 D2 ~ | nand][dc][dc][dc][dc][D1][D11 D2 nand D0 nand][dc][D4 D0 nand],1.0,1.0,1.0,1,51.02863138508853,99971,85310,0.3,0.00037980547972598256,456,456,False
[dc][dc][dc][dc][dc][dc][D3][D1 D5 | ~][dc][dc][dc][dc][D0 D4 D6 nor D2 & | ~][dc][dc][D0 ~ D4 D17 nor ~ D1 nor |][dc][dc][D17 D0 nand D2 & ~][dc],0.0,1.0,1.0,7,62.080993246976654,99973,86186,0.25,0.003234476517872375,432,432,False
[D2 ~ D11 D2 nand D3 D4 nand | D9 D0 | & nand][dc][dc][dc][dc][dc][D0 D3 | ~ D2 D0 nand ~ nor][dc][D1 ~ ~][dc][D1][dc][dc][dc][dc][D11 ~][dc][dc][dc][dc],0.0,1.0,1.0,1,68.58664903716041,99978,86429,0.25,0.000510489590515815,630,630,False
[D0 D0 nor ~][dc][D2 D5 D2 & nor D3 | D6 ~ D3 D18 D1 | | & D11 D11 D2 nand nor & ~ nand][dc][dc][dc][dc][dc][D1 D5 D2 | nand][D5 ~ D0 ~ nand D14 D14 | nand][D2][D14 D6 ~ nand][D3 ~][dc][dc][dc][dc][dc][D14 D11 nand][dc],0.0,1.0,1.0,2,60.384217289317874,99966,86489,0.4,0.0008988779825339051,364,364,False
[D2 ~ D11 D2 nand D3 D4 nand | D9 D0 | & nand][D3 D3 | D2 D15 | &][dc][dc][dc][dc][D3][D0][dc][dc][D18 D17 nor D0 D17 D0 ~ | & nand][dc][dc][D19 ~][dc][D16 D15 | D1 ~ nand][dc][D3][dc][dc],0.0,1.0,1.0,4,67.0185149486086,99995,86639,0.4,0.0019952719506419942,519,519,False
[D17 D2 |][dc][dc][D2 ~][D0 D6 D2 | D3 nor D6 D17 & ~ ~ nor & D0 |][dc][dc][dc][D0][dc][dc][D3 ~ D2 D2 ~ | nand][dc][dc][dc][D1][D1][dc][dc][dc],1.0,1.0,1.0,2,64.95642279077768,99957,86692,0.35,0.0009669397218654118,427,427,False
[D2 ~ D11 D2 nand D3 D4 nand | D9 D0 | & nand][D3 D3 | D2 D15 | &][dc][D15 ~][dc][dc][D12 D5 nor D8 ~ D8 nor D19 | |][D7 D13 nor D12 & D4 D19 nand D15 D15 & nand | D15 D9 | D15 nand |][dc][dc][dc][D11 D5 D15 nor nand D3 ~ D14 & nand][dc][D15 D2 nand D1 nand][D5 ~ D13 ~ D1 nand |][D0][dc][dc][dc][dc],0.0,1.0,1.0,1,62.829331444493974,99968,86899,0.45,0.00046763794603968086,257,257,False
[D2 ~ D11 D2 nand D3 D4 nand | D9 D0 | & nand][dc][dc][dc][dc][dc][D0 D3 | ~ D2 D0 nand ~ nor][dc][D1 ~ ~][D11 D16 & D3 D15 nand nand D14 D1 D4 | nor nor D15 D6 D3 | D19 D4 & nand D2 D4 D15 nor & | | nand][D1][dc][dc][dc][dc][D11 ~][dc][D19 D0 ~ |][dc][D16 D18 ~ nor D9 D2 & D2 nand nor D3 ~ D16 nand D19 nor nand],0.0,1.0,1.0,2,68.58664903716041,99978,86907,0.4,0.00102097918103163,602,602,False
[dc][D3 D3 ~ D8 nor nor][dc][D15 D6 D9 & | D5 ~ D2 nor nand ~ ~ D19 ~ ~ D3 ~ D0 & nand |][D0 D6 D2 | D3 nor D6 D17 & ~ ~ nor & D0 |][dc][dc][dc][dc][dc][D14 D12 D4 & ~ D4 D1 & D19 ~ nand ~ & nor ~][D14 D1 nor D19 nand D12 D16 & ~ D6 ~ D7 D1 & nand nand |][D15 D6 & D10 & D12 D10 | D15 nand D18 ~ D7 D15 | nor | nand D19 | D1 D5 & nand][D14][dc][D2][dc][dc][D1 ~][dc],1.0,1.0,1.0,2,55.659628527462964,99962,87027,0.45,0.0008285478697130211,393,393,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][D0][dc][dc][dc][D16 D2 D2 & nor][D5 D14 nand D7 nand ~ D18 D17 nand ~ & D3 & D6 D16 nand |][dc][D1 ~ ~][dc][dc][dc][dc][dc][D19 D8 & D0 |][dc][D0][dc][dc][dc],0.0,1.0,1.0,2,60.901164857874825,99865,87279,0.35,0.0009065732514031513,396,396,False
[dc][dc][D2][dc][dc][dc][dc][dc][D1 ~][dc][D3 D7 nand ~][dc][dc][D0 ~][dc][dc][dc][D16 D1 ~ nand ~ D16 ~ |][dc][D1 D15 nand],1.0,1.0,1.0,2,67.50747024290268,99996,87464,0.3,0.001004914551879811,392,392,False
[D3 D1 D17 & D0 nor D2 D17 & & nor][D0][dc][dc][dc][D16 D2 D2 & nor][dc][D2 D12 nand][D1 ~ ~][dc][D3 D0 nor ~][dc][dc][D16 D5 nor D16 D16 nand D4 D0 ~ nor & & D1 nand D9 nand][dc][dc][dc][dc][dc][dc],0.0,1.0,1.0,2,62.68985163248146,99814,87925,0.35,0.000933199599007195,229,229,False
