Code Fragments,phenotype,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count,Epoch Complete
[dc][dc][D0 D4 D1 nor &][dc][dc][dc],0.0,1.0,1.0,9,82.08539123168963,99994,16271,0.16666666666666666,0.017439400588721298,9850,9850,True
[dc][dc][D0 D4 D1 nor &][dc][dc][D4 D4 nor],0.0,1.0,1.0,2,82.08539123168963,99994,57349,0.3333333333333333,0.0038754223530491775,5017,5017,True
[dc][dc][dc][D5 D0 & D0 ~ nor][D1 D4 D1 & |][dc],0.0,1.0,1.0,4,77.10507275299821,99992,60463,0.3333333333333333,0.007280582281371716,5426,5426,True
[dc][dc][D0 D4 D1 nor &][dc][dc][D4 D5 nand],0.0,1.0,1.0,1,82.08539123168963,99994,68699,0.3333333333333333,0.0019377111765245887,3682,3682,True
[dc][dc][D0 D4 D1 nor &][dc][D3 D0 |][dc],0.0,1.0,1.0,4,82.08539123168963,99994,69190,0.3333333333333333,0.007750844706098355,3624,3624,True
[D2 D0 |][dc][D0 D4 D1 nor &][dc][dc][dc],0.0,1.0,1.0,3,82.08539123168963,99994,70702,0.3333333333333333,0.005813133529573766,3446,3446,True
[D0 D0 nor ~][dc][D0 D4 D1 nor &][dc][dc][dc],0.0,1.0,1.0,3,82.08539123168963,99994,79687,0.3333333333333333,0.005813133529573766,2389,2389,True
[dc][D0 D4 D0 & |][D0 D4 D1 nor &][dc][dc][dc],0.0,1.0,1.0,3,82.08539123168963,99994,84214,0.3333333333333333,0.005813133529573766,1857,1857,True
[dc][dc][D0 D4 D1 nor &][dc][dc][D2 D2 D3 nor nand],0.0,1.0,1.0,1,82.08539123168963,99994,84866,0.3333333333333333,0.0019377111765245887,1780,1780,True
[dc][dc][D0 D4 &][dc][D1 D2 nand D2 &][dc],1.0,1.0,1.0,1,102.2606237587919,99991,85201,0.3333333333333333,0.00241396855886933,870,870,True
[D1 D2 nand D2 nand][dc][D5 D0 nand D0 nand][D3 D0 D0 & nor][dc][dc],0.0,1.0,1.0,1,87.83169135465036,99989,85530,0.5,0.0020733585774183427,2553,2553,True
[dc][D1 D1 & D4 D2 nor nor][D0 D4 &][D1 ~ D0 &][dc][dc],1.0,1.0,1.0,1,82.51826127491677,99991,86774,0.5,0.0019479295248586597,1815,1815,True
[D2 D0 nand D3 D0 nor nand][dc][dc][dc][D0 D1 D2 nor nand][D1 D5 D5 | &],1.0,1.0,1.0,2,90.12487840546143,99997,87471,0.5,0.004254983293586661,2701,2701,True
[D3 D4 & D0 |][dc][dc][D5 D0 & D0 ~ nor][D1 D5 nor ~][dc],0.0,1.0,1.0,3,77.10507275299821,99992,87929,0.5,0.005460436711028787,1658,1658,True
[D2 D1 nand D2 nand][dc][dc][D3 D0 D0 & nor][dc][dc],0.0,1.0,1.0,1,87.83169135465036,99989,88208,0.3333333333333333,0.0020733585774183427,2080,2080,True
[D2 D1 nand D2 nand][D1 D3 nand][dc][D0 D4 | D0 nand][dc][dc],0.0,1.0,1.0,2,76.69565480213245,99989,88284,0.5,0.003983263121320373,2527,2527,True
[D2 D0 nand D3 D0 nor nand][dc][dc][dc][dc][D1 D5 D5 | &],1.0,1.0,1.0,7,90.12487840546143,99997,88832,0.3333333333333333,0.014892441527553311,2408,2408,True
[dc][D1 D1 nand D0 D4 nor nand][dc][D5 D0 & D0 ~ nor][D1 D0 D5 & |][dc],0.0,1.0,1.0,2,77.10507275299821,99992,88847,0.5,0.003640291140685858,1532,1532,True
[D2 D1 nand D2 nand][dc][D5 D0 nand D0 nand][D3 D0 D0 & nor][dc][dc],0.0,1.0,1.0,3,87.83169135465036,99989,89253,0.5,0.006220075732255027,1896,1896,True
[dc][dc][D0 ~][D0 D3 D1 & |][D5 ~][dc],1.0,1.0,1.0,2,74.03524363354617,99948,89934,0.5,0.0034249559676105827,592,592,True
[D2 D0 nand D3 D0 nor nand][D2 D0 nor D4 ~ nand][dc][dc][D0 D1 D2 nor nand][D2 D0 D5 | &],1.0,0.5882352941176471,0.5882352941176471,1,89.76164204744109,99997,90154,0.6666666666666666,0.002118917074142888,1930,3281,True
[D2 D0 nand D3 D0 nor nand][D4 D5 nand D4 D4 | nand][dc][D2 D0 D1 nand nand][dc][D1 D5 D5 | &],1.0,1.0,1.0,1,84.05759550396756,99997,90209,0.6666666666666666,0.001984267113012678,1727,1727,True
[D1 D2 nand D2 nand][D3 D1 & D1 nand][D4 D0 & D4 D1 nor nand][D0 D4 | D0 nand][dc][dc],0.0,1.0,1.0,1,76.69565480213245,99989,90306,0.6666666666666666,0.0019916315606601865,2091,2091,True
[D2 D1 nand D2 nand][D3 D1 & D1 nand][D0 ~][dc][dc][dc],0.0,1.0,1.0,1,76.69565480213245,99989,90885,0.5,0.0019916315606601865,1966,1966,True
[dc][D1 D5 & ~][D0 D4 D1 nor &][D1 ~][dc][dc],0.0,1.0,1.0,2,82.08539123168963,99994,90916,0.5,0.0038754223530491775,1068,1068,True
[D2 D0 nand D3 D0 nor nand][dc][dc][D2 D0 D1 nand nand][dc][D1 D5 D5 | &],1.0,1.0,1.0,1,84.05759550396756,99997,90999,0.5,0.001984267113012678,1587,1587,True
[D1 D1 |][D1 D5 & ~][dc][D5 D0 & D0 ~ nor][D1 D5 nor ~][dc],0.0,1.0,1.0,1,77.10507275299821,99992,91346,0.6666666666666666,0.001820145570342929,1189,1189,True
[dc][D1 D1 & D4 D2 nor nor][D4 D1 |][dc][dc][D1 ~ D1 D2 | &],1.0,1.0,1.0,3,93.49149103121658,99991,91466,0.5,0.006620892135476557,1004,1004,True
[D3 D2 nand D5 |][dc][D0 D4 D1 nor &][dc][dc][dc],0.0,1.0,1.0,3,82.08539123168963,99994,91842,0.3333333333333333,0.005813133529573766,959,959,True
[D2 D0 nand D3 D0 nor nand][D1 D1 D3 nand |][D5 D1 D0 nand |][D1 D1 |][D1 D0 |][D1 D0 D1 nand &],1.0,1.0,1.0,1,89.87733930914716,99948,91847,1.0,0.002179939449688104,1119,1119,True
[D2 D0 nand D3 D0 nor nand][D4 D5 nand D4 D4 | nand][dc][D2 D0 D1 nand nand][dc][dc],1.0,0.631578947368421,0.631578947368421,1,79.06322808924472,99997,91888,0.5,0.0018663698670598249,1908,3021,True
